FACLID21,JURDID,STATE,COUNTY,FACLNAME,STRATUM,WEIGHT,CONFPOP,V19,NCONPOP,V21,TOTPOP,V23,NONCIT,V25,QWKNDR,WEEKNDR,V28,ADMALE,V30,ADFEML,V32,JUVMALE,V34,JUVFEML,V36,TOTGEND,V38,JUVADS,V40,CONVMALE,V42,CONVFML,V44,UNCONVML,V46,UNCONVFM,V48,TOTADCNV,V50,WHITE,V52,BLACK,V54,HISP,V56,AMINDALK,V58,ASIAN,V60,HAWPAC,V62,TWORACE,TWORACEF,RACESPEC,OTRACE,V65,RACEDK,RACEDKF,TOTRACE,V67,MARSHAL,V69,FBOP,V69F,ICE,V69I,BIA,V69B,OTRSPEC,OTRAUTH,V69OF,YOURST,V71,OTRST,V73,LOCSTATE,V75,LOCOTRST,V77,TOTAUTH,V79,ADMITS,V82,DSCGH,V85,PEAKDATE,DAYINMT,V87,ADP,V89,RATCAP,V91,ELECMON,V93,HOMDTN,V95,COMMSVC,V97,DAYRPTG,V99,PRETSUP,V101,WKPROG,V103,DRUGPROG,V105,PROGSPEC,OTRPROG,V108,TOTNONCF,V110,ADMLNCNF,V112,ADFMNCNF,V114,JVMLNCNF,V116,JVFMNCNF,V118,NCNFGNDR,V120,CONVNCNF,V122,UNCNVNCF,V124,TOTCNVST,V126,NCONPOP2
4.71042E+20,471042042,47,HALIFAX COUNTY,BLUE RIDGE REGIONAL JAIL AUTHORITY,1,1,1131,1,0,0,1131,0,13,1,1,18,1,986,1,142,1,2,1,1,1,1131,1,3,0,688,1,97,1,300,1,46,1,1131,1,463,1,648,1,19,1,1,1,0,0,0,0,0,0, ,0,0,0,0,1131,1,11,1,0,0,0,0,0,0, ,0,0,294,1,0,0,0,0,0,0,305,1,205,1,202,1,29,1131,1,1077,0,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.21009E+20,221009009,22,MIDDLESEX COUNTY,MIDDLESEX COUNTY JAIL & HOUSE OF CORRECTION,1,1,1135,1,0,1,1135,1,103,1,1,1,1,1132,1,0,1,3,1,0,1,1135,1,0,1,790,1,0,1,345,1,0,1,1135,1,786,1,150,1,170,1,0,9,29,1,0,9,0,9, ,0,9,0,9,1135,1,0,1,0,1,0,1,0,1, ,0,1,0,1,0,1,23,1,0,1,23,1,0,9,0,9,1,1135,1,1150,1,1023,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1, ,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4.72106E+20,472105701,47,CHESAPEAKE CITY,CHESAPEAKE CITY JAIL,1,1,1150,0,16,0,1166,0,0,9,1,54,0,989,0,159,0,2,0,0,0,1150,0,2,0,562,0,91,0,429,0,68,0,1150,0,386,0,727,0,37,0,0,0,0,0,0,0,0,0, ,0,0,0,0,1150,0,52,0,0,0,0,0,0,0, ,0,0,0,9,0,9,0,9,0,9,52,0,96,0,71,0,24,1194,0,1147,0,543,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,16,0,9,0,7,0,0,0,0,0,16,0,16,0,0,0,16,0,16
1.01037E+20,101037037,10,LEON COUNTY,LEON COUNTY DETENTION FACILITY,1,1,1151,0,40,0,1191,0,0,9,2,0,0,973,0,159,0,19,0,0,0,1151,0,15,0,277,0,63,0,715,0,96,0,1151,0,336,0,815,0,0,9,0,9,0,9,0,9,0,9, ,0,9,0,9,1151,0,1,0,0,0,1,0,0,0, ,0,0,21,0,0,0,13,0,0,9,36,0,250,0,251,0,6,1206,0,1159,0,1207,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0, ,0,8,40,0,35,0,5,0,0,0,0,0,40,0,40,0,0,0,40,0,40
3.11001E+20,311001001,31,ATLANTIC COUNTY,ATLANTIC COUNTY JAIL - DEPT. OF PUBLIC SAFETY,1,1,1157,0,146,0,1303,0,0,9,1,5,0,995,1,150,1,11,0,1,0,1157,0,12,0,473,1,103,1,533,1,48,1,1157,1,314,1,653,1,175,1,2,1,13,1,0,9,0,9, ,0,9,0,9,1157,1,0,0,1,0,0,9,0,9, ,0,9,154,0,0,8,43,1,0,9,198,0,196,0,213,0,7,1177,0,1149,1,823,0,14,0,0,0,0,0,132,0,0,0,0,0,0,0, ,0,8,146,0,134,1,12,1,0,0,0,0,146,0,1,0,145,0,146,0,146
3.91036E+20,391036036,39,LANCASTER COUNTY,LANCASTER COUNTY PRISON,1,1,1161,0,0,0,1161,0,49,1,1,1,0,1022,0,125,0,14,0,0,0,1161,0,14,0,763,0,100,0,273,0,25,0,1161,0,616,0,285,0,253,0,0,0,5,0,0,0,0,0,Other,2,0,0,0,1161,0,2,1,1,1,10,1,0,0, ,0,0,0,0,0,0,2,1,0,0,15,1,97,0,125,0,18,1262,0,1205,0,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.81028E+20,281028028,28,DOUGLAS COUNTY,DOUGLAS DEPT OF CORRECTIONS,1,1,1162,0,61,0,1223,0,0,9,2,0,0,1009,0,153,0,0,0,0,0,1162,0,0,0,206,0,38,0,803,0,115,0,1162,0,651,1,465,1,23,1,23,1,0,1,0,1,0,1, ,0,1,0,1,1162,0,120,0,0,0,116,0,0,0, ,0,0,42,0,0,0,27,0,0,0,305,0,323,0,352,0,26,1172,0,1080,0,1574,0,60,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,61,0,48,0,13,0,0,0,0,0,61,0,60,0,1,0,61,0,61
5.1027E+19,51027027,5,MONTEREY COUNTY,MONTEREY COUNTY JAIL,1,1,1167,0,796,1,1963,0,361,1,2,0,0,1021,0,146,0,0,0,0,0,1167,0,0,0,284,0,47,0,737,0,99,0,1167,0,245,0,131,0,763,0,2,0,9,0,7,0,0,0,other,9,0,1,0,1167,0,0,0,0,0,40,0,0,0, ,0,0,132,0,0,0,0,0,0,0,172,0,352,0,325,0,26,1173,0,1069,0,813,0,0,0,0,0,0,0,0,0,0,0,796,1,0,0, ,0,0,796,0,601,1,195,1,0,0,0,0,796,0,796,1,0,0,796,1,796
4.41123E+20,441123123,44,JEFFERSON COUNTY,JEFFERSON COUNTY DETENTION CENTER,1,1,1171,0,0,0,1171,0,20,1,1,5,0,1007,0,152,0,12,0,0,0,1171,0,12,0,428,1,58,1,591,1,94,1,1171,0,284,1,796,0,84,1,0,0,7,1,0,1,0,1, ,0,0,0,0,1171,0,10,0,2,0,20,0,0,0, ,0,0,339,1,4,0,0,0,0,0,375,0,382,0,394,0,9,1228,0,1153,0,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1037E+19,11037037,1,JEFFERSON COUNTY,JEFFERSON COUNTY,1,1,1173,0,0,0,1173,0,19,0,1,12,0,996,1,150,0,23,0,4,0,1173,0,19,0,345,0,48,0,674,1,106,1,1173,0,412,0,652,0,95,0,5,0,9,0,0,0,0,0, ,0,0,0,0,1173,0,17,0,0,0,0,0,0,0, ,0,0,329,0,10,0,0,0,0,0,356,0,410,0,443,0,9,1246,0,1200,1,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.91018E+20,191018017,19,EAST CARROLL PARISH,EAST CARROLL DETENTION CENTER,1,1,1176,0,0,0,1176,0,0,9,2,0,0,926,0,250,0,0,0,0,0,1176,0,0,0,879,0,201,0,47,0,49,0,1176,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9, ,0,9,1176,0,1176,0,0,0,0,0,0,0,0,0, ,0,0,879,0,0,0,20,0,0,0,899,0,35,0,54,0,1,1194,0,1185,0,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.61095E+20,261095095,26,ST. LOUIS COUNTY,ST. LOUIS COUNTY - DEPT OF JUSTICE SERVICES,1,1,1178,0,69,0,1247,0,0,9,1,13,0,1014,0,142,0,20,0,2,0,1178,0,18,0,456,0,77,0,578,1,67,1,1178,0,425,0,750,0,0,0,0,0,3,0,0,0,0,0, ,0,0,0,0,1178,0,43,0,0,0,0,0,0,0, ,0,0,74,0,1,0,37,0,4,0,159,0,221,0,383,0,19,1277,0,1037,0,1252,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,69,0,58,0,10,0,1,0,0,0,69,0,58,0,11,0,69,0,69
4.71044E+20,471044044,47,HENRICO COUNTY,HENRICO COUNTY JAIL,1,1,1185,0,7,0,1192,0,36,0,1,70,0,995,0,180,0,10,0,0,0,1185,0,0,0,689,0,117,0,316,0,63,0,1185,0,396,0,729,0,35,0,2,0,5,0,0,0,0,0,"j-1,c-1",2,0,16,0,1185,0,0,0,0,0,6,0,0,0, ,0,0,125,0,0,0,50,0,0,0,181,0,275,0,261,0,1,1489,0,1340,0,787,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,7,0,7,0,0,0,0,0,0,0,7,0,5,0,2,0,7,0,7
1.91005E+20,191005005,19,AVOYELLES PARISH,AVOYELLES PARISH,1,1,1210,0,0,0,1210,0,0,0,1,0,0,715,1,495,0,0,0,0,0,1210,0,0,0,598,0,442,0,117,0,53,0,1210,0,473,0,737,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,1210,0,0,0,0,0,0,0,0,0, ,0,0,0,9,0,9,0,0,0,9,0,9,136,0,112,0,29,1210,0,1000,1,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.01051E+20,101051051,10,PASCO COUNTY,PASCO COUNTY,1,1,1213,0,663,0,1876,0,23,1,1,6,0,999,0,196,0,16,0,2,0,1213,0,18,0,136,0,41,0,879,1,157,1,1213,0,1032,0,128,0,50,0,1,0,2,0,0,0,0,0, ,0,0,0,0,1213,0,0,0,0,0,0,0,0,0, ,0,0,45,0,0,0,22,0,4,0,71,1,144,0,172,0,20,1274,0,1263,0,1007,0,38,0,0,0,0,0,0,0,625,0,0,0,0,0, ,0,0,663,0,0,9,0,9,0,9,0,9,663,0,38,0,625,1,663,0,663
3.91006E+20,391006006,39,BERKS COUNTY,BERKS COUNTY PRISON,1,1,1222,0,0,0,1222,0,22,0,1,3,0,1105,0,114,0,3,0,0,0,1222,0,3,0,467,0,39,0,641,0,75,0,1222,0,498,0,268,0,452,0,1,0,3,0,0,0,0,0, ,0,0,0,0,1222,0,0,0,0,0,22,0,0,0, ,0,0,0,0,0,0,0,0,0,0,22,0,146,0,126,0,1,1237,0,1182,0,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.21005E+20,221005005,22,ESSEX COUNTY,ESSEX COUNTY CORRECTION FACILITY,1,1,1224,0,0,8,1224,0,189,1,1,3,0,1211,0,0,0,13,0,0,0,1224,0,0,9,662,0,0,0,562,0,0,0,1224,0,631,1,138,1,384,1,1,1,12,1,0,9,0,9, ,0,9,58,1,1224,0,45,0,3,0,0,9,0,9, ,0,9,0,0,0,9,0,9,0,9,48,0,222,0,239,0,21,1247,0,1187,1,1063,0,0,8,0,8,0,8,0,8,0,8,0,8,0,8, ,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0
4.41031E+20,441031031,44,CAMERON COUNTY,CAMERON COUNTY,1,1,1224,0,0,0,1224,0,448,0,1,3,0,1118,0,98,0,6,0,2,0,1224,0,0,0,134,0,24,0,990,1,76,1,1224,0,115,0,6,0,1099,0,3,0,1,0,0,0,0,0, ,0,0,0,0,1224,0,282,0,6,0,5,0,0,0, ,0,0,931,0,0,0,0,0,0,0,1224,0,204,0,268,0,18,1293,0,1247,0,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.91016E+20,291016016,29,WASHOE COUNTY,WASHOE COUNTY DETENTION CENTER,1,1,1249,0,1387,0,2636,0,135,0,2,0,0,1054,0,193,0,2,0,0,0,1249,0,2,0,425,0,82,0,631,0,111,0,1249,0,748,0,147,0,280,0,57,0,13,0,2,0,0,0, ,0,0,2,0,1249,0,37,0,0,0,10,0,0,8,"ATF 2, DEA 8, FBI 4",14,0,21,0,5,0,5,0,1,0,93,0,507,0,531,0,12,1278,0,1200,0,1124,0,54,0,0,0,1076,0,257,0,0,0,0,0,0,0, ,0,0,1387,0,1044,0,343,0,0,0,0,0,1387,0,1387,0,0,0,1387,0,1387
4.72117E+20,472117001,47,HOPEWELL CITY,RIVERSIDE REGIONAL JAIL,12,1,1250,0,0,0,1250,0,25,0,1,23,0,1025,0,224,0,1,0,0,0,1250,0,1,0,775,0,167,0,251,0,57,0,1250,0,503,0,672,0,69,0,1,0,3,0,0,0,0,0,OTHER,2,0,0,0,1250,0,0,0,0,0,25,0,0,0, ,0,0,41,0,0,0,23,0,0,0,89,0,187,0,171,0,30,1282,0,1182,0,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.81031E+20,481031031,48,SNOHOMISH COUNTY,SNOHOMISH COUNTY,1,1,1250,0,31,0,1281,0,88,0,2,0,0,1082,0,166,0,2,0,0,0,1250,0,0,9,391,0,51,0,693,0,115,0,1250,0,921,0,129,0,85,0,79,0,25,0,0,8,0,8, ,0,8,11,0,1250,0,0,0,0,0,1,0,0,0, ,7,0,174,0,0,0,611,0,0,0,793,0,579,0,552,0,11,1316,0,1250,0,1352,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,31,0,22,0,9,0,0,0,0,0,31,0,21,0,10,0,31,0,31
3.11013E+20,311013013,31,MONMOUTH COUNTY,MONMOUTH COUNTY CORRECTIONAL INSTITUTION,1,1,1251,0,0,0,1251,0,156,0,2,0,0,1103,0,147,0,1,0,0,0,1251,0,1,0,211,0,30,0,893,0,117,0,1251,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9, ,0,9,1251,0,1251,0,40,0,0,0,139,0,0,0,PHILADELPHIA,129,0,127,0,0,0,0,0,0,0,435,0,253,0,271,0,20,1276,0,1217,0,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.72125E+20,472125001,47,PORTSMOUTH CITY,HAMPTON ROADS REGIONAL JAIL,12,1,1254,0,0,8,1254,0,147,0,2,0,0,987,0,250,0,16,0,1,0,1254,0,17,0,380,0,95,0,623,0,156,0,1254,0,192,0,898,0,120,0,0,0,16,0,0,0,0,0, ,0,0,28,0,1254,0,0,0,0,0,147,0,0,0, ,0,0,13,0,0,0,0,0,0,0,160,0,58,0,76,0,8,1275,0,1233,0,798,1,0,8,0,8,0,8,0,8,0,8,0,8,0,8, ,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0
1.12106E+20,112106002,11,MUSCOGEE COUNTY,MUSCOGEE COUNTY JAIL,1,1,1267,0,0,0,1267,0,0,9,2,0,0,1066,0,201,0,0,0,0,0,1267,0,0,0,213,1,30,1,853,1,171,1,1267,0,367,1,900,1,0,9,0,9,0,9,0,9,0,9, ,0,9,0,9,1267,0,12,0,0,0,0,0,0,0, ,0,0,0,0,0,0,40,0,0,0,52,0,0,9,0,9,21,1355,0,1294,0,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71087E+20,171087087,17,SEDGWICK COUNTY,SEDGWICK COUNTY,1,1,1268,0,0,0,1268,0,0,0,1,0,9,1088,0,180,0,0,0,0,0,1268,0,0,9,0,9,0,9,0,9,0,9,1268,0,672,0,457,0,120,0,6,0,13,0,0,0,0,9, ,0,0,0,0,1268,0,0,9,0,9,0,9,0,9, ,0,9,0,9,0,9,0,9,0,0,0,9,763,0,637,0,28,1354,0,1497,0,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.103E+19,61030029,6,JEFFERSON COUNTY,JEFFERSON COUNTY,1,1,1269,0,55,0,1324,0,0,9,1,3,0,1105,0,160,0,2,0,2,0,1269,0,4,0,410,1,66,1,697,1,96,1,1269,0,1157,1,76,1,6,1,5,1,25,1,0,1,0,1, ,0,1,0,1,1269,0,78,0,0,0,0,0,0,0, ,0,0,32,0,0,0,12,0,0,9,122,0,448,0,409,0,2,1286,0,1337,0,1326,0,0,8,0,8,0,8,0,8,0,8,55,0,0,8, ,0,8,55,0,48,1,7,1,0,0,0,0,55,0,55,0,0,0,55,0,55
4.1104E+20,411040040,41,RICHLAND COUNTY,RICHLAND COUNTY DETENTION CENTER,1,1,1270,1,1,0,1271,1,0,9,1,0,9,1162,1,108,1,0,9,0,9,1270,0,0,9,0,9,0,9,0,9,0,9,1270,1,191,1,1054,1,25,1,0,9,0,9,0,9,0,9, ,0,9,0,9,1270,1,0,9,0,9,0,9,0,9, ,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,9,1063,0,826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1
6.1001E+19,61001001,6,ADAMS COUNTY,ADAMS COUNTY DETENTION FACILITY,1,1,1271,0,120,0,1391,0,0,9,2,0,0,1097,0,163,0,11,0,0,0,1271,0,11,0,629,0,86,0,479,0,77,0,1271,0,0,0,164,0,0,0,2,0,7,0,0,0,0,0,white/hispanic,1098,0,0,0,1271,0,5,0,0,0,85,0,0,0, ,0,0,118,0,0,0,10,0,2,0,220,0,361,0,324,0,3,1294,0,1263,0,1415,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0, ,0,0,120,0,87,0,33,0,0,0,0,0,120,0,57,0,63,0,120,0,120
3.91022E+20,391022022,39,DAUPHIN COUNTY,DAUPHIN COUNTY PRISON,1,1,1271,0,0,0,1271,0,0,9,1,0,0,1077,1,185,1,9,1,0,1,1271,0,9,1,478,0,87,0,608,1,98,1,1271,0,363,1,747,1,138,1,2,1,3,1,0,9,0,9,Other,18,1,0,0,1271,0,35,0,0,0,0,0,0,0, ,0,0,0,1,0,1,0,1,0,1,35,1,135,0,128,0,28,1292,0,1248,0,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.1041E+19,51041040,5,SAN MATEO COUNTY,SAN MATEO COUNTY,1,1,1284,0,556,0,1840,0,110,0,1,5,0,1122,0,162,0,0,0,0,0,1284,0,0,0,508,0,85,0,614,1,77,1,1284,0,368,1,295,1,449,1,3,1,88,1,26,1,0,1,OTHER,45,1,10,1,1284,0,0,9,0,9,61,0,0,9, ,0,0,16,0,0,9,0,9,0,9,77,0,365,0,322,1,30,1291,0,1171,0,834,0,5,0,0,0,0,0,551,0,0,0,0,0,0,0, ,0,0,556,0,485,0,71,0,0,0,0,0,556,0,556,0,0,0,556,0,556
1.9101E+20,191010010,19,CALCASIEU PARISH,CALCASIEU PARISH CORRECTIONAL CENTER,1,1,1289,0,0,0,1289,0,42,0,1,7,0,1155,0,104,0,23,0,7,0,1289,0,11,0,413,0,24,0,765,0,87,0,1289,0,540,0,723,0,21,0,1,0,4,0,0,0,0,0, ,0,0,0,0,1289,0,63,0,0,0,23,0,0,0, ,0,0,409,0,0,0,794,0,0,0,1289,0,139,0,283,0,12,1321,0,1309,0,1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.01011E+20,101011011,10,COLLIER COUNTY,COLLIER COUNTY,1,1,1292,0,25,0,1317,0,0,9,1,140,0,1152,0,135,0,4,0,1,0,1292,0,5,0,306,0,42,0,850,0,94,0,1292,0,119,0,251,0,922,1,0,0,0,0,0,0,0,0, ,0,0,0,0,1292,0,4,0,0,0,2,0,0,0, ,0,0,4,0,0,0,30,0,5,0,45,0,1605,0,324,0,30,1297,0,1195,0,1292,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0, ,0,0,25,0,14,0,11,0,0,0,0,0,25,0,0,0,25,0,25,0,25
1.91008E+20,191008008,19,BOSSIER PARISH,BOSSIER PARISH,1,1,1294,0,0,0,1294,0,50,1,2,0,0,1214,0,79,0,1,0,0,0,1294,0,1,0,0,9,0,9,0,9,0,9,1294,0,259,1,971,1,64,1,0,0,0,0,0,0,0,0, ,0,0,0,0,1294,0,29,0,0,0,0,0,0,0, ,0,0,857,0,0,0,0,0,0,0,886,0,75,1,60,1,19,1310,1,1150,1,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12121E+20,112121001,11,AUGUSTA-RICHMOND COUNTY,AUGUSTA-RICHMOND COUNTY,1,1,1298,0,0,0,1298,0,4,1,2,0,0,1149,1,130,1,15,1,4,1,1298,0,19,1,105,1,40,1,1059,1,94,1,1298,0,300,1,994,1,4,1,0,0,0,0,0,0,0,0, ,0,0,0,0,1298,0,5,1,0,0,1,1,0,0, ,0,0,31,1,2,1,3,1,0,0,42,1,282,0,338,0,29,1298,0,1254,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1003E+19,61003003,6,ARAPAHOE COUNTY,ARAPAHOE COUNTY JAIL,1,1,1321,0,24,1,1345,1,138,0,1,16,0,1125,0,196,0,0,0,0,0,1321,0,0,0,622,0,122,0,503,0,74,0,1321,0,729,0,465,0,104,0,2,0,19,0,0,0,0,0, ,0,0,2,0,1321,0,1,0,0,0,65,0,0,0, ,0,0,1,0,1,0,5,0,8,0,81,0,352,0,355,0,9,1332,0,1294,0,720,0,10,0,0,0,0,0,0,0,0,0,0,0,14,0, ,0,0,24,1,17,1,7,1,0,0,0,0,24,1,24,1,0,0,24,1,24
4.7103E+20,471030030,47,FAIRFAX COUNTY,FAIRFAX COUNTY ADULT DETENTION CENTER,1,1,1329,0,36,0,1365,0,2,0,1,16,0,1193,0,135,0,1,0,0,0,1329,0,0,0,620,0,77,0,574,0,58,0,1329,0,484,0,523,0,289,0,1,0,31,0,0,0,0,0,OTHERS,1,0,0,0,1329,0,6,0,18,0,33,0,0,0,ATF,1,0,260,1,0,0,10,0,0,0,328,0,526,0,537,0,4,1434,0,1337,0,1260,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,36,0,31,0,5,0,0,0,0,0,36,0,36,0,0,0,36,0,36
3.41092E+20,341092092,34,WAKE COUNTY,WAKE COUNTY JAIL,1,1,1331,0,0,0,1331,0,0,9,1,66,0,1144,0,141,0,43,0,3,0,1331,0,42,1,84,0,17,0,1103,0,127,0,1331,0,396,1,784,1,139,1,0,1,2,1,10,1,0,1, ,0,1,0,1,1331,0,47,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,47,0,683,0,663,0,23,1374,0,1222,0,896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.82034E+20,182034001,18,LEXINGTON-FAYETTE COUNTY,LEXINGTON-FAYETTE COUNTY JAIL DETENTION DIV,1,1,1348,0,16,0,1364,0,0,9,1,21,0,1129,0,219,0,0,0,0,0,1348,0,0,0,687,0,156,0,442,0,63,0,1348,0,637,0,596,0,107,0,0,0,1,0,0,0,0,0, ,0,0,7,0,1348,0,77,0,8,0,1,0,0,0, ,0,0,187,0,0,0,20,0,0,0,293,0,521,0,522,0,29,1348,0,1237,0,1280,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,16,0,14,1,2,0,0,0,0,0,16,0,16,0,0,0,16,0,16
1.91009E+20,191009009,19,CADDO PARISH,CADDO PARISH CORRECTIONAL CENTER,1,1,1352,0,0,0,1352,0,0,9,1,1,0,1206,0,135,0,11,0,0,0,1352,0,11,0,376,0,12,0,841,0,123,0,1352,0,331,0,1001,0,15,0,0,0,4,0,1,0,0,0, ,0,0,0,0,1352,0,23,0,0,0,0,0,0,0, ,0,0,343,0,0,0,1,0,0,0,367,0,173,0,174,0,19,1376,0,1332,0,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.31041E+20,231041041,23,KENT COUNTY,KENT COUNTY,1,1,1352,0,0,0,1352,0,0,9,1,3,0,1137,0,170,0,42,0,3,0,1352,0,40,0,318,0,88,0,861,1,85,1,1352,0,564,0,656,0,120,0,5,0,7,0,0,8,0,0, ,0,8,0,8,1352,0,1,0,1,0,27,0,0,0,fbi,1,0,174,0,3,0,109,0,5,0,321,0,598,0,689,0,23,1384,0,1355,0,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.11012E+20,311012012,31,MIDDLESEX COUNTY,MIDDLESEX COUNTY ADULT CORRECTIONAL CENTER,1,1,1355,0,0,0,1355,0,183,0,1,20,0,1237,0,109,0,9,0,0,0,1355,0,9,0,373,0,29,0,873,0,80,0,1355,0,320,0,507,0,479,0,5,0,0,0,24,0,0,0,Other,20,0,0,0,1355,0,3,0,0,0,183,0,0,0, ,0,0,232,0,0,0,0,0,0,0,418,0,293,0,233,0,30,1387,0,1255,0,1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3105E+20,231050050,23,MACOMB COUNTY,MACOMB COUNTY JAIL,1,1,1357,0,0,0,1357,0,30,0,1,16,0,1131,0,201,0,20,0,5,0,1357,0,25,0,421,1,71,1,730,1,135,1,1357,0,901,0,443,0,0,0,0,0,4,0,0,0,0,0, ,0,0,9,0,1357,0,0,0,0,0,2,1,0,0, ,0,0,13,0,0,0,0,0,0,0,15,0,414,0,432,0,16,1390,0,1385,0,1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.31028E+20,331028026,33,MONROE COUNTY,MONROE COUNTY JAIL,1,1,1364,0,0,0,1364,0,0,9,1,67,0,1066,0,159,0,133,0,6,0,1364,0,139,0,496,0,55,0,703,0,110,0,1364,0,519,1,834,1,0,8,4,1,7,1,0,1,0,1, ,0,0,0,0,1364,0,66,1,0,0,0,0,0,0, ,0,0,161,0,0,0,0,0,0,0,227,0,249,0,284,0,30,1493,0,1484,0,1589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
